name,width,height,label,points,xmin,xmax,ymin,ymax,label2,Xcent,Ycent,boxW,boxH
images/0.png,1200.0,621.0,parking_space,"[(662.49, 417.3), (748.44, 416.35), (748.44, 612.32), (663.44, 613.5)]",662.49,748.44,416.35,613.5,1,0.5878875,0.8291867954911433,0.07162500000000004,0.3174718196457327
images/0.png,1200.0,621.0,parking_space,"[(574.37, 416.89), (660.31, 415.94), (660.31, 611.91), (575.31, 613.09)]",574.37,660.31,415.94,613.09,1,0.51445,0.8285265700483092,0.07161666666666662,0.31747181964573273
images/0.png,1200.0,621.0,parking_space,"[(400.56, 414.44), (486.5, 413.5), (486.5, 609.47), (401.5, 610.65)]",400.56,486.5,413.5,610.65,1,0.3696083333333333,0.824597423510467,0.07161666666666666,0.3174718196457327
images/0.png,1200.0,621.0,parking_space,"[(312.84, 414.44), (398.78, 413.5), (398.78, 609.47), (313.79, 610.65)]",312.84,398.78,413.5,610.65,1,0.29650833333333326,0.824597423510467,0.07161666666666666,0.3174718196457327
images/0.png,1200.0,621.0,parking_space,"[(225.53, 414.85), (311.47, 413.9), (311.47, 609.87), (226.47, 611.05)]",225.53,311.47,413.9,611.05,1,0.22375,0.8252415458937197,0.07161666666666669,0.3174718196457327
images/0.png,1200.0,621.0,parking_space,"[(932.51, 3.6), (1018.46, 2.66), (1018.46, 198.63), (933.46, 199.81)]",932.51,1018.46,2.66,199.81,1,0.8129041666666666,0.16301932367149757,0.07162500000000004,0.3174718196457327
images/0.png,1200.0,621.0,parking_space,"[(754.79, 6.05), (840.73, 5.11), (840.73, 201.08), (755.73, 202.26)]",754.79,840.73,5.11,202.26,1,0.6648,0.16696457326892108,0.07161666666666672,0.3174718196457327
images/0.png,1200.0,621.0,parking_space,"[(666.17, 5.07), (752.11, 4.13), (752.11, 200.1), (667.11, 201.28)]",666.17,752.11,4.13,201.28,1,0.59095,0.1653864734299517,0.07161666666666672,0.3174718196457327
images/0.png,1200.0,621.0,parking_space,"[(577.06, 5.56), (663.01, 4.62), (663.01, 200.59), (578.01, 201.77)]",577.06,663.01,4.62,201.77,1,0.5166958333333334,0.16617552334943642,0.07162500000000004,0.3174718196457327
images/0.png,1200.0,621.0,parking_space,"[(487.96, 8.01), (573.9, 7.06), (573.9, 203.03), (488.9, 204.22)]",487.96,573.9,7.06,204.22,1,0.4424416666666666,0.17011272141706923,0.07161666666666666,0.317487922705314
images/0.png,1200.0,621.0,parking_space,"[(399.83, 7.52), (485.77, 6.57), (485.77, 202.55), (400.77, 203.73)]",399.83,485.77,6.57,203.73,1,0.36899999999999994,0.16932367149758454,0.07161666666666666,0.317487922705314
images/0.png,1200.0,621.0,parking_space,"[(139.49, 8.65), (225.44, 7.71), (225.44, 203.68), (140.44, 204.86)]",139.49,225.44,7.71,204.86,1,0.15205416666666666,0.17115136876006443,0.071625,0.3174718196457327
images/0.png,1200.0,621.0,parking_space,"[(226.32, 8.39), (312.26, 7.44), (312.26, 203.41), (227.26, 204.59)]",226.32,312.26,7.44,204.59,1,0.2244083333333333,0.17071658615136875,0.07161666666666666,0.3174718196457327
images/0.png,1200.0,621.0,parking_space,"[(312.02, 7.44), (398.44, 7.21), (399.86, 203.18), (312.5, 203.18)]",312.02,399.86,7.21,203.18,0,0.29661666666666664,0.1693961352657005,0.07320000000000003,0.31557165861513686
images/1.png,650.0,487.0,parking_space,"[(479.91, 83.33), (528.86, 67.78), (558.61, 158.13), (509.13, 173.05)]",479.91,558.61,67.78,173.05,1,0.7988615384615384,0.247258726899384,0.12107692307692305,0.21616016427104726
images/1.png,650.0,487.0,parking_space,"[(21.65, 216.0), (72.22, 202.03), (100.15, 293.92), (48.7, 307.89)]",21.65,100.15,202.03,307.89,1,0.0936923076923077,0.5235318275154004,0.12076923076923077,0.21737166324435314
images/1.png,650.0,487.0,parking_space,"[(0.0, 222.39), (20.63, 216.69), (48.56, 308.58), (0.0, 321.76)]",0.0,48.56,216.69,321.76,1,0.037353846153846154,0.5528234086242301,0.07470769230769231,0.2157494866529774
images/1.png,650.0,487.0,parking_space,"[(73.66, 201.47), (124.23, 187.5), (152.16, 279.38), (100.71, 293.35)]",73.66,152.16,187.5,293.35,1,0.1737076923076923,0.4936858316221766,0.12076923076923077,0.21735112936344975
images/1.png,650.0,487.0,parking_space,"[(125.52, 187.07), (174.9, 173.1), (204.03, 264.99), (152.57, 278.96)]",125.52,204.03,173.1,278.96,1,0.2535,0.4641273100616016,0.12078461538461539,0.21737166324435314
images/1.png,650.0,487.0,parking_space,"[(175.8, 172.2), (227.75, 157.23), (255.68, 249.11), (204.23, 263.08)]",175.8,255.68,157.23,263.08,1,0.33190769230769235,0.43152977412731003,0.12289230769230769,0.2173511293634497
images/1.png,650.0,487.0,parking_space,"[(228.0, 156.8), (277.8, 143.2), (306.3, 234.5), (255.81, 248.42)]",228.0,306.3,143.2,248.42,1,0.411,0.4020739219712526,0.12046153846153848,0.21605749486652978
images/1.png,650.0,487.0,parking_space,"[(279.0, 142.9), (329.25, 128.31), (358.7, 219.1), (307.26, 233.53)]",279.0,358.7,128.31,233.53,1,0.4905384615384616,0.3714989733059549,0.1226153846153846,0.21605749486652978
images/1.png,650.0,487.0,parking_space,"[(329.6, 127.7), (378.1, 113.7), (408.1, 204.4), (359.16, 218.97)]",329.6,408.1,113.7,218.97,1,0.5674615384615385,0.34155030800821357,0.12076923076923077,0.21616016427104723
images/1.png,650.0,487.0,parking_space,"[(378.7, 113.0), (427.65, 97.46), (457.4, 187.8), (407.91, 202.73)]",378.7,457.4,97.46,202.73,1,0.6431538461538461,0.30820328542094455,0.12107692307692305,0.21616016427104723
images/1.png,650.0,487.0,parking_space,"[(428.95, 97.86), (477.9, 82.32), (507.65, 172.66), (458.17, 187.59)]",428.95,507.65,82.32,187.59,1,0.7204615384615384,0.27711498973305954,0.12107692307692305,0.21616016427104726
images/1.png,650.0,487.0,parking_space,"[(530.85, 67.92), (579.8, 52.38), (609.55, 142.72), (560.06, 157.65)]",530.85,609.55,52.38,157.65,1,0.8772307692307693,0.2156365503080082,0.12107692307692297,0.21616016427104726
images/1.png,650.0,487.0,parking_space,"[(581.38, 53.07), (630.34, 37.53), (650.0, 97.25), (650.0, 130.92), (610.6, 142.8)]",581.38,650.0,37.53,142.8,1,0.9472153846153847,0.18514373716632446,0.10556923076923078,0.21616016427104726
images/1.png,650.0,487.0,parking_space,"[(560.21, 159.19), (609.16, 143.65), (641.2, 234.2), (590.6, 249.0)]",560.21,641.2,143.65,249.0,1,0.9241615384615385,0.4031314168377823,0.12460000000000002,0.21632443531827514
images/1.png,650.0,487.0,parking_space,"[(610.95, 143.81), (650.0, 131.41), (650.0, 230.74), (641.9, 233.7)]",610.95,650.0,131.41,233.7,0,0.9699615384615385,0.37485626283367557,0.06007692307692301,0.21004106776180698
images/1.png,650.0,487.0,parking_space,"[(508.5, 173.7), (559.03, 158.51), (589.9, 249.8), (538.7, 264.9)]",508.5,589.9,158.51,264.9,0,0.844923076923077,0.4347125256673511,0.1252307692307692,0.21845995893223816
images/1.png,650.0,487.0,parking_space,"[(458.2, 188.7), (507.8, 174.1), (538.37, 265.32), (488.4, 280.9)]",458.2,538.37,174.1,280.9,1,0.7665923076923077,0.4671457905544148,0.12333846153846156,0.21930184804928127
images/1.png,650.0,487.0,parking_space,"[(407.92, 204.29), (457.52, 189.69), (488.09, 280.91), (438.12, 296.49)]",407.92,488.09,189.69,296.49,1,0.6892384615384616,0.49915811088295686,0.12333846153846148,0.21930184804928135
images/1.png,650.0,487.0,parking_space,"[(358.7, 219.7), (407.4, 205.24), (437.98, 296.46), (388.0, 312.04)]",358.7,437.98,205.24,312.04,0,0.6128307692307693,0.531088295687885,0.12196923076923082,0.21930184804928135
images/1.png,650.0,487.0,parking_space,"[(307.35, 235.39), (357.7, 220.2), (387.52, 312.01), (336.3, 328.1)]",307.35,387.52,220.2,328.1,1,0.5345153846153846,0.5629363449691991,0.12333846153846148,0.22156057494866538
images/1.png,650.0,487.0,parking_space,"[(256.07, 250.07), (306.42, 234.87), (335.3, 327.7), (285.02, 342.77)]",256.07,335.3,234.87,342.77,1,0.4549,0.5930595482546202,0.12189230769230772,0.22156057494866524
images/1.png,650.0,487.0,parking_space,"[(205.02, 265.17), (255.37, 249.98), (284.25, 342.8), (233.97, 357.88)]",205.02,284.25,249.98,357.88,0,0.37636153846153847,0.6240862422997947,0.12189230769230767,0.22156057494866532
images/1.png,650.0,487.0,parking_space,"[(152.55, 280.51), (202.91, 265.32), (231.79, 358.15), (181.51, 373.22)]",152.55,231.79,265.32,373.22,1,0.2956461538461539,0.6555852156057494,0.12190769230769227,0.22156057494866538
images/1.png,650.0,487.0,parking_space,"[(101.34, 295.03), (151.69, 279.84), (180.57, 372.66), (129.4, 388.9)]",101.34,180.57,279.84,388.9,1,0.21685384615384612,0.6865913757700205,0.12189230769230767,0.22394250513347022
images/1.png,650.0,487.0,parking_space,"[(48.9, 309.2), (100.0, 295.3), (128.92, 388.42), (77.75, 404.65)]",48.9,128.92,295.3,404.65,1,0.13678461538461537,0.7186344969199179,0.12310769230769228,0.2245379876796714
images/1.png,650.0,487.0,parking_space,"[(0.0, 322.96), (48.27, 309.83), (76.9, 405.0), (23.6, 420.7), (0.0, 339.0)]",0.0,76.9,309.83,420.7,1,0.05915384615384616,0.7500308008213552,0.11830769230769232,0.22765913757700207
images/1.png,650.0,487.0,parking_space,"[(269.0, 479.1), (321.67, 461.59), (329.56, 487.0), (271.2, 487.0)]",269.0,329.56,461.59,487.0,0,0.4604307692307692,0.9739117043121149,0.09316923076923077,0.05217659137577007
images/1.png,650.0,487.0,parking_space,"[(322.2, 461.45), (373.3, 446.0), (386.1, 487.0), (330.0, 487.0)]",322.2,386.1,446.0,487.0,1,0.5448461538461538,0.9579055441478439,0.09830769230769236,0.08418891170431211
images/1.png,650.0,487.0,parking_space,"[(373.94, 445.51), (425.04, 430.06), (442.2, 487.0), (387.5, 487.0)]",373.94,442.2,430.06,487.0,1,0.6278,0.9415400410677618,0.10501538461538461,0.11691991786447638
images/1.png,650.0,487.0,parking_space,"[(425.44, 429.81), (476.54, 414.36), (499.9, 487.0), (443.4, 487.0)]",425.44,499.9,414.36,487.0,1,0.7118,0.9254209445585215,0.11455384615384612,0.14915811088295686
images/1.png,650.0,487.0,parking_space,"[(477.28, 414.43), (527.8, 399.0), (556.7, 487.0), (500.6, 487.0)]",477.28,556.7,399.0,487.0,1,0.7953692307692308,0.9096509240246407,0.1221846153846155,0.1806981519507187
images/1.png,650.0,487.0,parking_space,"[(528.14, 398.26), (579.24, 382.81), (610.13, 478.75), (581.63, 487.0), (557.23, 486.95)]",528.14,610.13,382.81,487.0,1,0.8755923076923077,0.8930287474332649,0.12613846153846156,0.2139425051334702
images/1.png,650.0,487.0,parking_space,"[(579.46, 382.58), (630.56, 367.12), (650.0, 427.57), (650.0, 466.4), (610.7, 478.5)]",579.46,650.0,367.12,478.5,1,0.9457384615384615,0.8681930184804928,0.10852307692307686,0.22870636550308007
images/1.png,650.0,487.0,parking_space,"[(11.03, 0.0), (38.1, 85.7), (0.0, 98.5), (0.0, 0.0)]",0.0,38.1,0.0,98.5,1,0.02930769230769231,0.10112936344969199,0.05861538461538462,0.20225872689938398
images/1.png,650.0,487.0,parking_space,"[(65.4, 0.0), (87.2, 71.7), (38.6, 85.4), (11.54, 0.0)]",11.54,87.2,0.0,85.4,1,0.07595384615384616,0.08767967145790555,0.11639999999999999,0.1753593429158111
images/1.png,650.0,487.0,parking_space,"[(122.11, 0.0), (140.6, 59.5), (87.9, 71.0), (66.01, 0.0)]",66.01,140.6,0.0,71.0,1,0.15893076923076924,0.0728952772073922,0.11475384615384614,0.1457905544147844
images/1.png,650.0,487.0,parking_space,"[(175.8, 0.0), (189.3, 43.0), (141.0, 59.2), (122.43, 0.0)]",122.43,189.3,0.0,59.2,1,0.2397923076923077,0.06078028747433265,0.10287692307692309,0.1215605749486653
images/1.png,650.0,487.0,parking_space,"[(232.58, 0.0), (242.2, 28.6), (189.79, 42.63), (176.4, 0.0)]",176.4,242.2,0.0,42.63,1,0.322,0.04376796714579056,0.10123076923076921,0.08753593429158112
images/10.png,2560.0,1820.0,parking_space,"[(2381.64, 1072.86), (2560.0, 1073.79), (2560.0, 1603.27), (2387.06, 1603.27)]",2381.64,2560.0,1072.86,1603.27,1,0.9651640624999999,0.7352005494505495,0.06967187500000005,0.29143406593406596
images/10.png,2560.0,1820.0,parking_space,"[(592.25, 472.82), (839.4, 474.0), (840.58, 999.04), (586.34, 999.04)]",586.34,840.58,472.82,999.04,1,0.2786953125,0.4043571428571428,0.0993125,0.28913186813186814
images/10.png,2560.0,1820.0,parking_space,"[(844.37, 474.35), (1093.88, 475.54), (1093.88, 995.85), (844.37, 995.85)]",844.37,1093.88,474.35,995.85,1,0.378564453125,0.40390109890109893,0.09746484375000004,0.2865384615384615
images/10.png,2560.0,1820.0,parking_space,"[(1098.5, 476.48), (1348.01, 476.48), (1346.83, 996.8), (1097.31, 995.62)]",1097.31,1348.01,476.48,996.8,0,0.47760156249999997,0.40474725274725276,0.09792968750000001,0.2858901098901099
images/10.png,2560.0,1820.0,parking_space,"[(1604.81, 471.56), (1855.13, 473.27), (1856.83, 994.34), (1608.22, 992.64)]",1604.81,1856.83,471.56,994.34,0,0.6761015625,0.4027197802197802,0.09844531249999999,0.28724175824175824
images/10.png,2560.0,1820.0,parking_space,"[(2375.63, 484.05), (2560.0, 486.89), (2560.0, 525.89), (2558.69, 986.39), (2379.89, 987.81)]",2375.63,2560.0,484.05,987.81,0,0.963990234375,0.4043571428571428,0.07201953124999996,0.2767912087912088
images/10.png,2560.0,1820.0,parking_space,"[(335.15, 1074.45), (580.96, 1075.39), (581.9, 1600.65), (332.35, 1597.85)]",332.35,581.9,1074.45,1600.65,0,0.178564453125,0.7349175824175825,0.09748046874999998,0.28912087912087914
images/10.png,2560.0,1820.0,parking_space,"[(340.27, 471.56), (587.19, 471.56), (582.08, 996.04), (336.87, 994.34)]",336.87,587.19,471.56,996.04,1,0.18048046875,0.40318681318681315,0.09778125000000001,0.2881758241758242
images/10.png,2560.0,1820.0,parking_space,"[(81.61, 471.56), (333.63, 471.56), (331.93, 997.74), (73.1, 994.34)]",73.1,333.63,471.56,997.74,1,0.079439453125,0.40365384615384614,0.10176953124999999,0.28910989010989013
images/10.png,2560.0,1820.0,parking_space,"[(1099.35, 1072.57), (1345.65, 1073.91), (1344.3, 1594.77), (1098.01, 1594.77)]",1098.01,1345.65,1072.57,1594.77,0,0.47727734374999997,0.7327857142857144,0.09673437500000004,0.28692307692307695
images/10.png,2560.0,1820.0,parking_space,"[(1862.46, 1072.43), (2114.14, 1072.43), (2122.2, 1600.0), (1865.16, 1598.67)]",1862.46,2122.2,1072.43,1600.0,2,0.77825390625,0.734184065934066,0.10146093749999992,0.28987362637362635
images/10.png,2560.0,1820.0,parking_space,"[(1351.48, 475.54), (1598.22, 476.66), (1600.47, 995.94), (1352.6, 993.7)]",1351.48,1600.47,475.54,995.94,1,0.576552734375,0.40425274725274724,0.09726171875,0.285934065934066
images/10.png,2560.0,1820.0,parking_space,"[(1863.29, 473.95), (2110.97, 475.5), (2112.91, 993.61), (1864.14, 993.92)]",1863.29,2112.91,473.95,993.92,1,0.7766015625,0.403260989010989,0.09750781249999996,0.2856978021978022
images/10.png,2560.0,1820.0,parking_space,"[(2119.3, 477.3), (2369.32, 480.41), (2371.65, 991.35), (2123.19, 993.68)]",2119.3,2371.65,477.3,993.68,1,0.8771386718750002,0.4041153846153846,0.09857421874999997,0.28372527472527465
images/10.png,2560.0,1820.0,parking_space,"[(77.6, 1072.88), (326.59, 1076.25), (322.11, 1602.26), (70.87, 1603.38)]",70.87,326.59,1072.88,1603.38,1,0.07762890624999999,0.7352362637362638,0.09989062499999998,0.2914835164835165
images/10.png,2560.0,1820.0,parking_space,"[(588.99, 1075.66), (833.94, 1075.66), (836.64, 1603.25), (591.69, 1603.25)]",588.99,836.64,1075.66,1603.25,1,0.27844335937500003,0.7359642857142856,0.09673828124999999,0.28988461538461535
images/10.png,2560.0,1820.0,parking_space,"[(847.0, 1070.95), (1087.91, 1073.64), (1089.26, 1601.23), (848.34, 1595.85)]",847.0,1089.26,1070.95,1601.23,1,0.37817578125,0.7341153846153847,0.0946328125,0.29136263736263734
images/10.png,2560.0,1820.0,parking_space,"[(1354.19, 1073.33), (1598.13, 1075.2), (1597.29, 1600.28), (1355.03, 1597.66)]",1354.19,1598.13,1073.33,1600.28,1,0.576625,0.7345082417582417,0.09528906250000002,0.28953296703296705
images/10.png,2560.0,1820.0,parking_space,"[(1609.07, 1073.52), (1853.94, 1074.45), (1858.61, 1605.33), (1608.13, 1603.46)]",1608.13,1858.61,1073.52,1605.33,1,0.67709765625,0.7359478021978022,0.09784374999999992,0.2922032967032967
images/10.png,2560.0,1820.0,parking_space,"[(2123.34, 1073.44), (2368.96, 1074.56), (2372.33, 1605.07), (2132.31, 1606.19)]",2123.34,2372.33,1073.44,1606.19,1,0.878060546875,0.7361620879120879,0.09726171874999992,0.29271978021978023
images/11.png,1353.0,1041.0,parking_space,"[(19.12, 476.83), (245.35, 474.52), (245.85, 581.52), (17.55, 582.52)]",17.55,245.85,474.52,582.52,1,0.09733924611973392,0.5077041306436119,0.1687361419068736,0.1037463976945245
images/11.png,1353.0,1041.0,parking_space,"[(248.12, 366.31), (474.3, 366.3), (474.7, 472.2), (248.8, 472.9)]",248.12,474.7,366.3,472.9,0,0.2671175166297117,0.40307396733909706,0.16746489283074648,0.10240153698366952
images/11.png,1353.0,1041.0,parking_space,"[(18.97, 368.61), (245.2, 366.3), (245.7, 473.3), (17.4, 474.3)]",17.4,245.7,366.3,474.3,0,0.09722838137472282,0.40374639769452453,0.1687361419068736,0.1037463976945245
images/11.png,1353.0,1041.0,parking_space,"[(247.7, 256.4), (475.11, 254.81), (474.11, 364.01), (247.9, 363.1)]",247.7,475.11,254.81,364.01,1,0.26711382113821136,0.29722382324687796,0.16807834441980785,0.10489913544668587
images/11.png,1353.0,1041.0,parking_space,"[(20.4, 259.5), (246.7, 256.0), (245.6, 363.5), (19.0, 366.4)]",19.0,246.7,256.0,366.4,1,0.09818920916481892,0.2989433237271854,0.16829268292682925,0.10605187319884724
images/11.png,1353.0,1041.0,parking_space,"[(18.0, 585.8), (246.28, 583.5), (246.78, 690.5), (18.48, 691.5)]",18.0,246.78,583.5,691.5,1,0.09784922394678491,0.6123919308357348,0.1690909090909091,0.1037463976945245
images/11.png,1353.0,1041.0,parking_space,"[(249.83, 584.04), (476.05, 581.74), (476.55, 688.74), (250.8, 690.1)]",249.83,476.55,581.74,690.1,1,0.2684331116038433,0.6108741594620558,0.16756836659275684,0.10409221902017292
images/11.png,1353.0,1041.0,parking_space,"[(20.16, 693.91), (246.39, 691.6), (246.89, 798.6), (21.14, 799.96)]",20.16,246.89,691.6,799.96,1,0.09868810051736882,0.7164073006724303,0.16757575757575757,0.10409221902017292
images/11.png,1353.0,1041.0,parking_space,"[(249.83, 691.62), (476.06, 689.32), (476.56, 796.32), (250.81, 797.68)]",249.83,476.56,689.32,797.68,0,0.2684368070953437,0.7142170989433237,0.16757575757575757,0.10409221902017282
images/11.png,1353.0,1041.0,parking_space,"[(21.21, 801.58), (247.44, 799.28), (247.94, 906.28), (22.19, 907.64)]",21.21,247.94,799.28,907.64,1,0.09946415373244641,0.8198463016330452,0.16757575757575757,0.10409221902017292
images/11.png,1353.0,1041.0,parking_space,"[(249.94, 799.19), (476.17, 796.89), (476.67, 903.89), (250.92, 905.25)]",249.94,476.67,796.89,905.25,1,0.2685181079083518,0.817550432276657,0.1675757575757576,0.10409221902017292
images/11.png,1353.0,1041.0,parking_space,"[(21.52, 909.14), (247.74, 906.83), (248.24, 1013.83), (22.49, 1015.19)]",21.52,248.24,906.83,1015.19,0,0.09968957871396895,0.9231604226705091,0.16756836659275684,0.10409221902017292
images/11.png,1353.0,1041.0,parking_space,"[(250.12, 906.99), (476.35, 904.68), (476.85, 1011.68), (251.1, 1013.04)]",250.12,476.85,904.68,1013.04,1,0.26865114560236514,0.9210951008645533,0.1675757575757576,0.10409221902017292
images/11.png,1353.0,1041.0,parking_space,"[(740.51, 898.94), (966.74, 896.64), (967.24, 1003.64), (741.48, 1005.0)]",740.51,967.24,896.64,1005.0,1,0.6310975609756098,0.913371757925072,0.1675757575757576,0.10409221902017292
images/11.png,1353.0,1041.0,parking_space,"[(968.18, 897.01), (1194.41, 894.7), (1194.91, 1001.7), (969.16, 1003.07)]",968.18,1194.91,894.7,1003.07,1,0.7993680709534369,0.9115129682997118,0.16757575757575768,0.10410182516810759
images/11.png,1353.0,1041.0,parking_space,"[(740.21, 791.99), (966.43, 789.69), (966.93, 896.69), (741.18, 898.05)]",740.21,966.93,789.69,898.05,1,0.6308721359940872,0.8106340057636887,0.16756836659275678,0.10409221902017282
images/11.png,1353.0,1041.0,parking_space,"[(967.67, 788.98), (1193.89, 786.68), (1194.39, 893.68), (968.64, 895.04)]",967.67,1194.39,786.68,895.04,1,0.7989874353288987,0.8077425552353505,0.16756836659275695,0.10409221902017292
images/11.png,1353.0,1041.0,parking_space,"[(740.2, 689.2), (966.3, 685.7), (967.15, 788.69), (741.4, 790.05)]",740.2,967.15,685.7,790.05,1,0.6309497413155949,0.7088136407300673,0.1677383592017738,0.10024015369836686
images/11.png,1353.0,1041.0,parking_space,"[(968.0, 685.8), (1194.2, 682.8), (1194.68, 786.18), (968.93, 787.54)]",968.0,1194.68,682.8,787.54,1,0.7992165558019217,0.7062151777137368,0.16753880266075394,0.10061479346781942
images/11.png,1353.0,1041.0,parking_space,"[(967.4, 580.0), (1193.1, 573.7), (1193.6, 680.6), (967.9, 683.7)]",967.4,1193.6,573.7,683.7,1,0.7985957132298596,0.6039385206532181,0.16718403547671834,0.10566762728146013
images/11.png,1353.0,1041.0,parking_space,"[(739.52, 582.12), (965.2, 579.1), (965.72, 682.72), (740.02, 685.82)]",739.52,965.72,579.1,685.82,1,0.630169992609017,0.6075504322766571,0.16718403547671842,0.10251681075888572
images/11.png,1353.0,1041.0,parking_space,"[(739.26, 474.51), (964.94, 471.5), (965.46, 575.11), (739.76, 578.21)]",739.26,965.46,471.5,578.21,1,0.6299778270509978,0.5041834774255524,0.16718403547671842,0.10250720461095104
images/11.png,1353.0,1041.0,parking_space,"[(968.43, 472.27), (1194.11, 469.26), (1192.2, 571.3), (968.93, 575.97)]",968.43,1194.11,469.26,575.97,1,0.7991648189209165,0.5020317002881844,0.16679970436067992,0.10250720461095104
images/11.png,1353.0,1041.0,parking_space,"[(968.45, 362.71), (1194.13, 359.69), (1194.65, 463.31), (968.95, 466.41)]",968.45,1194.65,359.69,466.41,1,0.7993717664449373,0.3967819404418828,0.16718403547671842,0.10251681075888572
images/11.png,1353.0,1041.0,parking_space,"[(739.42, 367.19), (965.1, 364.17), (965.62, 467.79), (739.92, 470.89)]",739.42,965.62,364.17,470.89,1,0.6300960827790096,0.4010854947166186,0.16718403547671842,0.10251681075888566
images/11.png,1353.0,1041.0,parking_space,"[(739.38, 257.49), (965.06, 254.48), (965.58, 358.09), (739.88, 361.19)]",739.38,965.58,254.48,361.19,1,0.6300665188470067,0.29571085494716615,0.16718403547671842,0.10250720461095102
images/11.png,1353.0,1041.0,parking_space,"[(971.57, 254.27), (1197.25, 251.25), (1197.77, 354.87), (972.07, 357.97)]",971.57,1197.77,251.25,357.97,1,0.8016777531411678,0.29261287223823246,0.16718403547671834,0.10251681075888572
images/11.png,1353.0,1041.0,parking_space,"[(969.97, 144.96), (1195.65, 141.95), (1196.17, 245.56), (970.47, 248.66)]",969.97,1196.17,141.95,248.66,1,0.8004951958610497,0.18761287223823248,0.16718403547671842,0.10250720461095102
images/11.png,1353.0,1041.0,parking_space,"[(740.19, 147.11), (965.86, 144.1), (966.39, 247.71), (740.69, 250.81)]",740.19,966.39,144.1,250.81,1,0.6306651884700665,0.18967819404418826,0.16718403547671834,0.10250720461095102
images/11.png,1353.0,1041.0,parking_space,"[(739.97, 36.68), (965.65, 33.67), (966.17, 137.28), (740.47, 140.38)]",739.97,966.17,33.67,140.38,1,0.6305025868440503,0.08359750240153699,0.16718403547671834,0.102507204610951
